date,sheet,age,measure,value
Jul-Sep 2008,Women - SA,Aged 16-17,Total people in relevant population group,778.0
Oct-Dec 2008,Women - SA,Aged 16-17,Total people in relevant population group,776.0
Jan-Mar 2009,Women - SA,Aged 16-17,Total people in relevant population group,773.0
Apr-Jun 2009,Women - SA,Aged 16-17,Total people in relevant population group,771.0
Jul-Sep 2009,Women - SA,Aged 16-17,Total people in relevant population group,767.0
Oct-Dec 2009,Women - SA,Aged 16-17,Total people in relevant population group,764.0
Jan-Mar 2010,Women - SA,Aged 16-17,Total people in relevant population group,760.0
Apr-Jun 2010,Women - SA,Aged 16-17,Total people in relevant population group,756.0
Jul-Sep 2010,Women - SA,Aged 16-17,Total people in relevant population group,754.0
Oct-Dec 2010,Women - SA,Aged 16-17,Total people in relevant population group,752.0
Jan-Mar 2011,Women - SA,Aged 16-17,Total people in relevant population group,750.0
Apr-Jun 2011,Women - SA,Aged 16-17,Total people in relevant population group,747.0
Jul-Sep 2011,Women - SA,Aged 16-17,Total people in relevant population group,745.0
Oct-Dec 2011,Women - SA,Aged 16-17,Total people in relevant population group,741.0
Jan-Mar 2012,Women - SA,Aged 16-17,Total people in relevant population group,738.0
Apr-Jun 2012,Women - SA,Aged 16-17,Total people in relevant population group,735.0
Jul-Sep 2012,Women - SA,Aged 16-17,Total people in relevant population group,735.0
Oct-Dec 2012,Women - SA,Aged 16-17,Total people in relevant population group,735.0
Jan-Mar 2013,Women - SA,Aged 16-17,Total people in relevant population group,736.0
Apr-Jun 2013,Women - SA,Aged 16-17,Total people in relevant population group,737.0
Jul-Sep 2013,Women - SA,Aged 16-17,Total people in relevant population group,736.0
Oct-Dec 2013,Women - SA,Aged 16-17,Total people in relevant population group,735.0
Jan-Mar 2014,Women - SA,Aged 16-17,Total people in relevant population group,735.0
Apr-Jun 2014,Women - SA,Aged 16-17,Total people in relevant population group,734.0
Jul-Sep 2014,Women - SA,Aged 16-17,Total people in relevant population group,732.0
Oct-Dec 2014,Women - SA,Aged 16-17,Total people in relevant population group,729.0
Jan-Mar 2015,Women - SA,Aged 16-17,Total people in relevant population group,727.0
Apr-Jun 2015,Women - SA,Aged 16-17,Total people in relevant population group,724.0
Jul-Sep 2015,Women - SA,Aged 16-17,Total people in relevant population group,721.0
Oct-Dec 2015,Women - SA,Aged 16-17,Total people in relevant population group,718.0
Jan-Mar 2016,Women - SA,Aged 16-17,Total people in relevant population group,715.0
Apr-Jun 2016,Women - SA,Aged 16-17,Total people in relevant population group,712.0
Jul-Sep 2016,Women - SA,Aged 16-17,Total people in relevant population group,709.0
Oct-Dec 2016,Women - SA,Aged 16-17,Total people in relevant population group,705.0
Jan-Mar 2017,Women - SA,Aged 16-17,Total people in relevant population group,701.0
Apr-Jun 2017,Women - SA,Aged 16-17,Total people in relevant population group,697.0
Jul-Sep 2017,Women - SA,Aged 16-17,Total people in relevant population group,693.0
Oct-Dec 2017,Women - SA,Aged 16-17,Total people in relevant population group,689.0
Jan-Mar 2018,Women - SA,Aged 16-17,Total people in relevant population group,685.0
Apr-Jun 2018,Women - SA,Aged 16-17,Total people in relevant population group,682.0
Jul-Sep 2018,Women - SA,Aged 16-17,Total people in relevant population group,680.0
Oct-Dec 2018,Women - SA,Aged 16-17,Total people in relevant population group,680.0
Jan-Mar 2019,Women - SA,Aged 16-17,Total people in relevant population group,693.0
Apr-Jun 2019,Women - SA,Aged 16-17,Total people in relevant population group,695.0
Jul-Sep 2019,Women - SA,Aged 16-17,Total people in relevant population group,698.0
Oct-Dec 2019,Women - SA,Aged 16-17,Total people in relevant population group,702.0
Jan-Mar 2020,Women - SA,Aged 16-17,Total people in relevant population group,706.0
Apr-Jun 2020,Women - SA,Aged 16-17,Total people in relevant population group,710.0
Jul-Sep 2020,Women - SA,Aged 16-17,Total people in relevant population group,714.0
Oct-Dec 2020,Women - SA,Aged 16-17,Total people in relevant population group,718.0
Jan-Mar 2021,Women - SA,Aged 16-17,Total people in relevant population group,722.0
Apr-Jun 2021,Women - SA,Aged 16-17,Total people in relevant population group,725.0
Jul-Sep 2021,Women - SA,Aged 16-17,Total people in relevant population group,728.0
Oct-Dec 2021,Women - SA,Aged 16-17,Total people in relevant population group,730.0
Jan-Mar 2022,Women - SA,Aged 16-17,Total people in relevant population group,733.0
Apr-Jun 2022,Women - SA,Aged 16-17,Total people in relevant population group,735.0
Jul-Sep 2022,Women - SA,Aged 16-17,Total people in relevant population group,738.0
Oct-Dec 2022,Women - SA,Aged 16-17,Total people in relevant population group,742.0
Jan-Mar 2023,Women - SA,Aged 16-17,Total people in relevant population group,746.0
Apr-Jun 2023,Women - SA,Aged 16-17,Total people in relevant population group,750.0
Jul-Sep 2023,Women - SA,Aged 16-17,Total people in relevant population group,756.0
Oct-Dec 2023,Women - SA,Aged 16-17,Total people in relevant population group,763.0
Jan-Mar 2024,Women - SA,Aged 16-17,Total people in relevant population group,770.0
Apr-Jun 2024,Women - SA,Aged 16-17,Total people in relevant population group,777.0
Jul-Sep 2024,Women - SA,Aged 16-17,Total people in relevant population group,783.0
Oct-Dec 2024,Women - SA,Aged 16-17,Total people in relevant population group,787.0
Oct-Dec 2001,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.1394935444747
Jan-Mar 2002,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.280449444494167
Apr-Jun 2002,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.51248532312721
Jul-Sep 2002,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.167528940222147
Oct-Dec 2002,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.455280479047256
Jan-Mar 2003,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.794716697592476
Apr-Jun 2003,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.525181114053321
Jul-Sep 2003,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.9564108289251125
Oct-Dec 2003,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.2181896732503095
Jan-Mar 2004,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.55658853492599
Apr-Jun 2004,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.648541457532951
Jul-Sep 2004,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.8288349524559
Oct-Dec 2004,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.988779710270541
Jan-Mar 2005,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.16352265406632
Apr-Jun 2005,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.464424438514607
Jul-Sep 2005,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.243248368361131
Oct-Dec 2005,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.916421934225664
Jan-Mar 2006,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.531062504098056
Apr-Jun 2006,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.285952302803301
Jul-Sep 2006,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.571743521130794
Oct-Dec 2006,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.787237807183717
Jan-Mar 2007,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.763638450201852
Apr-Jun 2007,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.702456461708869
Jul-Sep 2007,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.67639846992749
Oct-Dec 2007,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.288548135156932
Jan-Mar 2008,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.125739961997829
Apr-Jun 2008,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.497591043758407
Jul-Sep 2008,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.842332139295923
Oct-Dec 2008,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.235472902907581
Jan-Mar 2009,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.6765550090923735
Apr-Jun 2009,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.69703224238458
Jul-Sep 2009,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,5.255805802940082
Oct-Dec 2009,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,5.429822087114251
Jan-Mar 2010,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,5.067566976467551
Apr-Jun 2010,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.587899213403903
Jul-Sep 2010,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.962768617766865
Oct-Dec 2010,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,5.128213896381952
Jan-Mar 2011,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.609147295057634
Apr-Jun 2011,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.276425349884416
Jul-Sep 2011,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,5.251295863175451
Oct-Dec 2011,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,5.081732006083655
Jan-Mar 2012,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,5.552252532260028
Apr-Jun 2012,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.729401368157454
Jul-Sep 2012,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.6322108678704024
Oct-Dec 2012,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.712768855908562
Jan-Mar 2013,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.575168435559725
Apr-Jun 2013,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.503609116274927
Jul-Sep 2013,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.859328891708013
Oct-Dec 2013,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.6101829764059996
Jan-Mar 2014,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.4504383773539176
Apr-Jun 2014,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.321528463251863
Jul-Sep 2014,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.750156366858816
Oct-Dec 2014,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.667405106015704
Jan-Mar 2015,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.1630091636795123
Apr-Jun 2015,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,2.837621934633408
Jul-Sep 2015,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.0743051856097625
Oct-Dec 2015,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,2.5132978924441445
Jan-Mar 2016,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.396324079496556
Apr-Jun 2016,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.204161391099895
Jul-Sep 2016,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.757009670473511
Oct-Dec 2016,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.7558546122626586
Jan-Mar 2017,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.270822536109063
Apr-Jun 2017,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.9844697944065652
Jul-Sep 2017,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.9314569559682035
Oct-Dec 2017,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.231711632187291
Jan-Mar 2018,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.60917980249818
Apr-Jun 2018,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.085535407328418
Jul-Sep 2018,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.039982149582087
Oct-Dec 2018,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.963587858044727
Jan-Mar 2019,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,2.711980599372628
Apr-Jun 2019,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.026358197970159
Jul-Sep 2019,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.89019866334785
Oct-Dec 2019,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.1808635408363233
Jan-Mar 2020,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.6880157191339884
Apr-Jun 2020,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,2.8950513967391633
Jul-Sep 2020,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.5411621820120116
Oct-Dec 2020,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.0312265165585033
Jan-Mar 2021,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.6136745801747963
Apr-Jun 2021,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.547213851364618
Jul-Sep 2021,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,2.525268769297612
Oct-Dec 2021,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.0752813860689905
Jan-Mar 2022,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,2.78577383791077
Apr-Jun 2022,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,1.8241610731377713
Jul-Sep 2022,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.112300729949284
Oct-Dec 2022,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.052352243340308
Jan-Mar 2023,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.812491167266595
Apr-Jun 2023,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.87538269657794
Jul-Sep 2023,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.9397711302415326
Oct-Dec 2023,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,3.425764037418338
Jan-Mar 2024,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.188453310682084
Apr-Jun 2024,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,2.8397505944507193
Jul-Sep 2024,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,2.973671020538075
Oct-Dec 2024,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,4.2617799015198115
Oct-Dec 2001,Women - SA,Aged 18-24,Young people who were NEET_Total,433.0
Jan-Mar 2002,Women - SA,Aged 18-24,Young people who were NEET_Total,441.0
Apr-Jun 2002,Women - SA,Aged 18-24,Young people who were NEET_Total,439.0
Jul-Sep 2002,Women - SA,Aged 18-24,Young people who were NEET_Total,447.0
Oct-Dec 2002,Women - SA,Aged 18-24,Young people who were NEET_Total,437.0
Jan-Mar 2003,Women - SA,Aged 18-24,Young people who were NEET_Total,467.0
Apr-Jun 2003,Women - SA,Aged 18-24,Young people who were NEET_Total,472.0
Jul-Sep 2003,Women - SA,Aged 18-24,Young people who were NEET_Total,466.0
Oct-Dec 2003,Women - SA,Aged 18-24,Young people who were NEET_Total,454.0
Jan-Mar 2004,Women - SA,Aged 18-24,Young people who were NEET_Total,440.0
Apr-Jun 2004,Women - SA,Aged 18-24,Young people who were NEET_Total,467.0
Jul-Sep 2004,Women - SA,Aged 18-24,Young people who were NEET_Total,487.0
Oct-Dec 2004,Women - SA,Aged 18-24,Young people who were NEET_Total,469.0
