REF_AREA,STRUCTURE_NAME,MEASURE,UNIT_MEASURE,FREQUENCY,TIME_PERIOD,OBS_VALUE
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,19.6572029960471
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,11.4383166328703
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,16.8575356223826
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,25.9920361349462
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,22.2811057195966
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,14.8744543128706
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,19.5595836753791
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,11.4292269326751
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,16.652157983717
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,25.9715875965014
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,22.1842386080143
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,15.0248320169975
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,19.8537815777717
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,11.6735459898808
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,16.8152058279582
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,25.6817048469898
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,22.0908137906835
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,14.547694274218
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,19.2962356925294
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,11.2808464862838
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,17.0121313946253
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,25.3793035167193
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,21.97219998268
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,14.126223125623
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,18.6796833041216
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,11.0234202527886
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,17.1804210995087
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,25.3240576869511
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,21.9779421041012
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,13.9677199133267
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,18.5575704131695
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,10.9006252801336
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,16.8090519897746
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,25.0213402269057
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,21.6276313319261
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,14.0169539357717
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,18.7112262141692
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,11.4366925396406
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,17.5375252318383
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,25.2044283455337
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,22.7850237397478
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,14.1244793094095
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,18.6146822935109
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,12.3636979320008
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,18.3232883547685
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,24.8527919177206
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,23.7539258933225
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,12.8637610673438
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,17.5207650922354
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,11.4698235574043
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,17.6399756029989
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,23.8283140570409
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,23.4559778903216
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,12.64158052716
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,17.2058446116212
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,11.5259509742353
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,17.3216018088269
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,23.3904329706077
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,23.8411212982
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,12.6943100522235
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,17.2271528184875
OECD,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,11.4839317766848
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,17.939692383952
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,24.25820180276
OECD,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,24.5787829398077
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,22.755728423
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,26.806191321
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,35.92869217
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,32.012427821
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,28.833658752
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,21.674397139
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,21.82531409
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,34.241787447
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,25.852000711
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,28.455147784
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,31.762935139
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,21.563220726
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,20.945481454
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,25.058937361
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,33.547785723
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,31.485257429
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,27.80453604
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,20.208712373
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,20.703022089
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,32.28663397
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,24.47987261
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,27.384430651
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,30.082116043
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,21.80830685
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,21.984586683
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,25.123389183
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,31.402080516
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,28.955164323
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,26.435932646
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,21.396597393
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,20.838223986
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,30.787290938
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,24.163468361
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,27.128708015
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,29.710638305
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,21.985552738
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,21.687653397
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,25.094255915
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,31.902775388
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,30.295486019
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,27.561225968
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,22.096466665
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,20.551732596
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,31.366139557
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,24.254206943
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,27.191747429
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,30.253965649
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,21.30965681
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,20.150509542
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,23.512830837
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,29.845049247
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,29.346731403
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,26.774149197
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,21.929236714
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,22.052243652
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,24.662272353
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,22.90338495
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,27.290216795
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,28.453350061
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,24.886596557
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,18.361129152
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,20.128899064
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,23.725164507
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,28.249489359
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,26.766335457
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,23.749079032
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,17.629681988
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,28.442584483
PER,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,21.251445652
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,26.192186175
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,28.777460441
PER,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,21.059033411
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1985,12.915090084
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1988,13.386443737
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1989,11.501029126
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1990,15.177587617
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1991,13.574985198
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1991,15.28731798
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1991,9.009009009
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1992,13.480714467
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1992,14.828698441
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1992,10.2
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1993,14.989046156
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1993,16.280993649
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1993,11.1
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1994,16.608256832
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1994,16.994376418
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1994,13.513513514
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1995,16.378050843
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1995,16.51231534
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1995,13.483012613
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1996,17.345814419
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1996,17.351105907
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1996,14.2
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1997,17.534355881
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1997,17.045359548
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1997,15.3
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1998,17.722897342
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1998,18.191908396
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1998,14.6
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1999,17.534355881
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1999,17.351105907
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1999,15
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2001,19.369685755
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2001,18.496217288
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2001,17.126003566
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,20.800181134
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,18.72993608
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,19.838976175
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,19.8
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,24.7
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,22.2
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,23.451345958
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,26.162268633
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,20.931171909
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,22.964714668
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,26.176732359
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,19.88298391
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,22.690675048
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,24.351631862
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,21.027685826
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,22.403910573
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,24.383623051
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,20.438587816
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,22.6
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,24.5
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,20.9
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,21.671174134
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,22.636946169
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,20.746087329
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,21.109291174
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,22.104753841
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,20.150523103
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,18.9
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,19.2
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,18.6
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,18.5
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,19.4
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,17.7
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,19.97639804
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,19.124069992
POL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,19.331143227
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,17.333333333
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,25.999958306
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,19.999046554
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,29.999941629
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,25.75
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,12
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,20.714285714
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,28.999794307
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,27.999694971
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,29.999742898
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,27
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,15
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,15.888888889
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,31.999908363
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,29.999662709
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,22.388888889
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,9.9047619048
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,32.999979883
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,11.571428571
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,30.999614026
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,28.998646934
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,32.999762442
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,16.5
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,6.3
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,27.999972307
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,26.999630619
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,3.0666666667
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,28.999977342
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,4.16
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,4.8751123856
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,5.9926235734
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,29.698750715
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,28.730597896
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,31.328169322
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,5.0629448717
PRT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,5.8604046035
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,31.616121894
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,30.097757968
PRT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,32.199517164
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,26.565705128
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,27.999825625
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,23.998622281
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,29.947008547
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,23.55351682
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,31.999967829
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,26.916666667
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,28.99988806
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,28.166666667
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,26.166666667
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,30
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,27
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,24.933333333
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,28.999706694
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,24.999982742
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,25.416666667
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,24.611111111
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,31.99960625
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,24.066666667
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,28.999807812
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,27.999751355
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,21.777777778
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,26.055555556
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,29.999759777
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,20.777777778
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,26.999986781
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,26.999908025
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,18.777777778
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,22.611111111
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,27
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,39.495276344
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,36.05831655
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,23.418098807
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,24.866902942
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,32.06716183
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,21.4230985
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,22.550839573
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,18.455056156
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,28.392384005
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,28.818681704
ROU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,19.673785293
ROU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,22.980236191
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,17.00510153
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,24.007202161
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,11.00330099
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,18
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,25
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,11
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,18.00180018
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,25.00250025
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,12.00120012
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,18
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,25
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,11
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,17.99640072
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,23.99520096
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,12.99740052
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,18
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,24
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,13
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,19.00190019
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,24.00240024
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,15.00150015
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,19.9960008
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,24.995001
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,14.9970006
SVK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,20.0020002
